timestamp,mode,sync_score,battery_soc_error,battery_soc_percent,battery_power_kw,battery_energy_kwh,pv_power_kw,generator_power_kw,generator_state,total_load_kw,critical_load_kw,shed_load_kw,optimal_battery_power,optimal_generator_should_run,optimal_load_shed,data_available
2025-02-04 19:35:00,simulation,0.9943981031450198,0.050255033949287764,15.0,0.33168322406532275,82.44333744922217,0.0,0.0,OFF,264.6566153239657,264.6566153239657,0.5162021693491852,0.33168322406532275,False,400.33168322406533,False
2025-02-05 04:45:00,simulation,0.9856235342543734,0.07076308025331102,15.0,0.4670363296718527,82.4202146270144,0.0,0.0,OFF,267.0201808410918,267.0201808410918,1.48508199470524,0.4670363296718527,False,160.46703632967186,False
2025-02-05 14:00:00,simulation,0.986504465426189,0.08945426209437102,15.0,0.59039812982288,82.3991403194886,0.0,0.0,OFF,269.0526406026788,269.0526406026788,-5.338247791599088,0.59039812982288,False,309.5903981298228,False
2025-02-05 23:20:00,simulation,0.9796588278626285,0.01161629006367626,15.002262119643978,-0.07666751442024378,82.51244165804188,0.0,0.0,OFF,273.5158228953106,273.5158228953106,-11.088689137573226,-0.07666751442024378,False,399.92333248557975,False
2025-02-06 08:45:00,simulation,0.9831331380190903,0.14491818761061026,15.0,0.9066934060625371,82.34510654313098,0.0,0.0,OFF,273.2067823894091,273.2067823894091,3.999085331396543,0.9066934060625371,False,352.2287746967525,False
2025-02-06 18:15:00,simulation,0.9831913504066392,0.10815572053583189,15.0,0.7138277555364709,82.37805442509585,0.0,0.0,OFF,273.18188670185395,273.18188670185395,4.185702611531042,0.7138277555364709,False,420.7138277555365,False
2025-02-07 03:50:00,simulation,0.9744261612452878,0.0009811794909158067,15.0,0.006475784640056049,82.498893720124,0.0,0.0,OFF,265.3524979228219,265.3524979228219,-0.6821417459931354,0.006475784640056049,False,400.00647578464003,False
2025-02-07 13:30:00,simulation,0.9663567513979245,0.021247176530588163,15.004137608061221,-0.14023136510185452,82.52275684433671,0.0,0.0,OFF,260.70495070267026,260.70495070267026,15.578667733768953,-0.14023136510185452,False,268.68105308470797,False
2025-02-07 23:15:00,simulation,0.9786525078603407,0.15785057708925976,15.033425138665896,-1.132841186135984,82.68383826266242,0.0,0.0,OFF,258.33815862772633,258.33815862772633,7.377948426973546,-1.132841186135984,False,238.86715881386402,False
2025-02-08 09:05:00,simulation,0.9957193835846023,0.015077788195117847,15.018760818976709,-0.635839648561948,82.6031845043719,0.0,0.0,OFF,258.42870548613644,258.42870548613644,1.1352881041208889,-0.635839648561948,False,196.90199920256282,False
2025-02-08 19:00:00,simulation,0.9726833935600157,0.057647278372559896,15.000952026529873,-0.032265980228679325,82.50523614591431,0.0,0.0,OFF,264.0006052613163,264.0006052613163,-13.908804876873887,-0.032265980228679325,False,419.96773401977134,False
2025-02-09 05:00:00,simulation,0.9941741180824377,0.02884164881565887,15.0,0.16941029852618783,82.47105907400177,0.0,0.0,OFF,262.6193508364111,262.6193508364111,-0.17615089674012552,0.16941029852618783,False,260.1694102985262,False
2025-02-09 15:05:00,simulation,0.9736804297922492,0.009672704076438166,15.00188363184646,-0.06383984690446454,82.51035997515554,0.0,0.0,OFF,255.67409586838195,255.67409586838195,-1.698965713535273,-0.06383984690446454,False,214.39832130197075,False
2025-02-10 01:15:00,simulation,0.9995337245263125,0.007938109780754488,15.0,0.010951623930893106,82.49812909757847,0.0,0.0,OFF,258.71720420020637,258.71720420020637,-3.092692025976845,0.010951623930893106,False,160.0109516239309,False
